level1_time,level1_attempts,level1_hints,level1_stars,level2_time,level2_attempts,level2_hints,level2_stars,level3_time,level3_attempts,level3_hints,level3_stars,difficulty_label,difficulty_name
48,1,0,3,68,2,0,3,36,1,1,3,7,hard-moderate
32,2,1,3,25,2,0,3,35,1,0,3,7,hard-moderate
50,1,0,3,49,1,1,3,66,1,1,3,7,hard-moderate
32,2,0,3,69,1,0,3,26,1,1,3,7,hard-moderate
68,1,0,3,68,2,0,3,50,2,0,3,7,hard-moderate
64,1,1,3,55,1,0,3,70,2,0,3,7,hard-moderate
51,2,0,3,29,2,1,3,67,1,0,3,7,hard-moderate
44,2,0,3,59,2,0,3,35,2,1,3,7,hard-moderate
65,1,0,3,29,1,1,3,52,2,1,3,7,hard-moderate
57,2,1,3,30,2,0,3,55,1,0,3,7,hard-moderate
54,2,1,3,65,1,0,3,56,2,1,3,7,hard-moderate
70,2,1,3,57,2,1,3,48,1,0,3,7,hard-moderate
48,1,1,3,52,2,0,3,33,2,1,3,7,hard-moderate
59,1,0,3,59,2,1,3,40,2,0,3,7,hard-moderate
63,2,1,3,43,2,0,3,38,2,1,3,7,hard-moderate
48,2,1,3,40,1,1,3,54,1,0,3,7,hard-moderate
42,1,1,3,64,2,1,3,68,1,0,3,7,hard-moderate
62,2,1,3,64,2,1,3,68,1,0,3,7,hard-moderate
56,2,1,3,45,1,0,3,61,1,0,3,7,hard-moderate
47,2,1,3,39,2,0,3,30,1,0,3,7,hard-moderate
37,2,0,3,36,1,0,3,49,2,1,3,7,hard-moderate
33,2,1,3,33,2,1,3,68,1,0,3,7,hard-moderate
62,2,0,3,38,2,1,3,33,2,1,3,7,hard-moderate
50,1,0,3,45,2,0,3,42,2,1,3,7,hard-moderate
37,2,1,3,63,2,0,3,63,2,0,3,7,hard-moderate
38,1,0,3,62,2,1,3,69,1,1,3,7,hard-moderate
37,2,0,3,60,2,1,3,30,1,1,3,7,hard-moderate
46,1,1,3,28,1,1,3,26,1,1,3,7,hard-moderate
25,1,1,3,28,2,0,3,54,2,0,3,7,hard-moderate
58,1,1,3,25,1,1,3,35,2,0,3,7,hard-moderate
65,1,1,3,69,2,1,3,59,2,0,3,7,hard-moderate
35,2,1,3,61,1,1,3,43,1,1,3,7,hard-moderate
35,1,1,3,65,1,0,3,43,2,0,3,7,hard-moderate
53,1,1,3,33,1,0,3,60,2,1,3,7,hard-moderate
68,2,1,3,50,2,1,3,53,2,0,3,7,hard-moderate
45,2,1,3,33,2,1,3,29,2,0,3,7,hard-moderate
29,2,1,3,55,2,0,3,26,1,0,3,7,hard-moderate
43,1,1,3,65,2,1,3,35,1,0,3,7,hard-moderate
55,1,0,3,48,2,0,3,39,2,0,3,7,hard-moderate
53,2,0,3,69,2,1,3,28,2,0,3,7,hard-moderate
60,2,1,3,64,1,1,3,70,1,0,3,7,hard-moderate
39,2,1,3,35,2,0,3,68,2,0,3,7,hard-moderate
35,2,1,3,43,2,0,3,33,1,1,3,7,hard-moderate
55,1,1,3,31,2,0,3,47,1,1,3,7,hard-moderate
61,1,1,3,43,2,1,3,25,1,1,3,7,hard-moderate
68,2,0,3,29,1,1,3,31,1,1,3,7,hard-moderate
57,1,0,3,38,1,0,3,53,2,0,3,7,hard-moderate
61,2,0,3,33,1,1,3,54,1,1,3,7,hard-moderate
68,2,0,3,68,2,0,3,36,1,1,3,7,hard-moderate
50,2,1,3,48,2,1,3,46,2,1,3,7,hard-moderate
33,2,0,3,58,2,1,3,54,1,1,3,7,hard-moderate
49,2,0,3,29,2,0,3,49,1,0,3,7,hard-moderate
37,2,1,3,49,2,1,3,52,1,0,3,7,hard-moderate
45,1,0,3,30,1,0,3,66,2,0,3,7,hard-moderate
37,1,0,3,39,1,1,3,25,2,1,3,7,hard-moderate
27,1,1,3,49,2,0,3,66,1,1,3,7,hard-moderate
55,1,0,3,51,2,1,3,32,2,1,3,7,hard-moderate
48,1,0,3,25,1,0,3,51,1,1,3,7,hard-moderate
32,1,1,3,52,2,1,3,55,1,0,3,7,hard-moderate
30,1,1,3,65,1,1,3,30,2,1,3,7,hard-moderate
38,1,0,3,53,1,1,3,27,2,0,3,7,hard-moderate
38,1,1,3,25,2,1,3,53,1,0,3,7,hard-moderate
39,2,0,3,57,1,0,3,62,2,1,3,7,hard-moderate
61,1,1,3,27,1,1,3,25,1,1,3,7,hard-moderate
67,1,1,3,63,1,1,3,68,2,1,3,7,hard-moderate
65,1,0,3,37,2,0,3,65,2,1,3,7,hard-moderate
38,2,1,3,70,2,1,3,51,2,0,3,7,hard-moderate
66,1,1,3,69,1,1,3,27,2,0,3,7,hard-moderate
65,1,1,3,31,2,1,3,66,1,0,3,7,hard-moderate
32,2,1,3,47,2,0,3,67,2,1,3,7,hard-moderate
70,2,1,3,59,2,0,3,51,1,0,3,7,hard-moderate
43,1,0,3,35,2,1,3,46,1,1,3,7,hard-moderate
58,2,0,3,44,1,0,3,45,1,0,3,7,hard-moderate
25,2,1,3,70,2,1,3,44,1,1,3,7,hard-moderate
58,1,0,3,46,1,1,3,27,1,1,3,7,hard-moderate
30,1,1,3,62,2,0,3,50,2,0,3,7,hard-moderate
46,1,1,3,55,1,0,3,42,1,1,3,7,hard-moderate
55,1,1,3,64,2,1,3,67,2,1,3,7,hard-moderate
34,2,1,3,27,2,1,3,66,2,1,3,7,hard-moderate
59,2,1,3,69,1,0,3,28,2,1,3,7,hard-moderate
27,2,0,3,37,1,0,3,65,1,1,3,7,hard-moderate
56,2,1,3,65,1,1,3,32,2,0,3,7,hard-moderate
61,1,0,3,25,2,1,3,28,1,0,3,7,hard-moderate
30,1,0,3,70,1,0,3,34,2,1,3,7,hard-moderate
30,1,0,3,53,1,1,3,33,2,1,3,7,hard-moderate
58,2,1,3,55,1,1,3,59,1,1,3,7,hard-moderate
38,2,1,3,42,1,0,3,44,2,0,3,7,hard-moderate
46,2,1,3,46,2,1,3,64,2,0,3,7,hard-moderate
65,1,0,3,44,1,0,3,61,2,0,3,7,hard-moderate
43,1,0,3,30,1,0,3,32,1,0,3,7,hard-moderate
56,2,0,3,40,1,1,3,43,2,1,3,7,hard-moderate
55,1,1,3,55,1,0,3,45,2,1,3,7,hard-moderate
36,2,1,3,66,1,0,3,57,1,1,3,7,hard-moderate
68,1,1,3,56,1,1,3,59,1,0,3,7,hard-moderate
36,1,0,3,46,2,0,3,34,2,1,3,7,hard-moderate
56,2,0,3,55,1,1,3,70,1,0,3,7,hard-moderate
38,2,1,3,67,1,0,3,65,2,0,3,7,hard-moderate
31,1,1,3,30,2,1,3,26,1,0,3,7,hard-moderate
66,1,1,3,36,1,0,3,36,2,1,3,7,hard-moderate
43,1,1,3,60,1,0,3,30,2,1,3,7,hard-moderate
33,1,1,3,62,2,1,3,68,2,0,3,7,hard-moderate
33,1,0,3,38,2,0,3,52,2,0,3,7,hard-moderate
68,1,0,3,41,2,0,3,62,1,0,3,7,hard-moderate
62,2,0,3,67,2,1,3,61,2,0,3,7,hard-moderate
41,1,0,3,43,1,1,3,45,1,0,3,7,hard-moderate
28,2,1,3,61,1,1,3,58,1,0,3,7,hard-moderate
33,1,1,3,29,2,0,3,55,1,0,3,7,hard-moderate
48,1,0,3,28,1,1,3,45,1,1,3,7,hard-moderate
48,1,1,3,47,2,0,3,37,1,0,3,7,hard-moderate
36,1,1,3,25,1,0,3,27,2,0,3,7,hard-moderate
30,1,0,3,50,1,0,3,36,2,1,3,7,hard-moderate
48,2,1,3,30,1,1,3,64,2,0,3,7,hard-moderate
63,2,1,3,66,1,0,3,59,2,0,3,7,hard-moderate
69,1,0,3,36,1,1,3,70,2,0,3,7,hard-moderate
52,2,1,3,35,1,0,3,58,2,1,3,7,hard-moderate
65,2,1,3,53,2,1,3,41,1,1,3,7,hard-moderate
25,2,1,3,31,2,1,3,63,2,1,3,7,hard-moderate
68,1,1,3,48,2,1,3,51,2,1,3,7,hard-moderate
51,2,1,3,26,1,1,3,37,1,1,3,7,hard-moderate
51,1,0,3,43,2,0,3,45,1,0,3,7,hard-moderate
56,2,1,3,28,2,1,3,49,2,1,3,7,hard-moderate
66,2,1,3,40,2,0,3,39,2,0,3,7,hard-moderate
49,2,0,3,62,2,0,3,64,2,0,3,7,hard-moderate
63,1,1,3,27,2,0,3,55,1,0,3,7,hard-moderate
32,1,0,3,43,2,1,3,61,2,0,3,7,hard-moderate
65,1,0,3,31,1,0,3,60,2,1,3,7,hard-moderate
47,1,0,3,64,1,1,3,55,2,0,3,7,hard-moderate
53,1,1,3,37,1,1,3,36,2,0,3,7,hard-moderate
52,1,0,3,37,2,0,3,54,2,1,3,7,hard-moderate
62,2,0,3,29,2,0,3,26,2,0,3,7,hard-moderate
27,1,0,3,57,2,1,3,46,2,0,3,7,hard-moderate
44,1,1,3,67,2,0,3,26,2,0,3,7,hard-moderate
57,2,1,3,38,2,1,3,51,1,0,3,7,hard-moderate
51,2,0,3,50,1,1,3,28,1,1,3,7,hard-moderate
45,1,0,3,36,2,1,3,68,1,0,3,7,hard-moderate
56,1,1,3,63,2,1,3,51,1,0,3,7,hard-moderate
27,1,1,3,67,1,0,3,64,1,1,3,7,hard-moderate
29,2,0,3,36,2,0,3,29,1,1,3,7,hard-moderate
64,2,1,3,44,2,0,3,49,2,1,3,7,hard-moderate
51,2,0,3,57,1,1,3,55,1,0,3,7,hard-moderate
51,2,1,3,69,1,0,3,60,2,0,3,7,hard-moderate
41,2,1,3,67,2,0,3,55,2,0,3,7,hard-moderate
67,1,0,3,65,2,0,3,37,1,1,3,7,hard-moderate
58,1,1,3,44,1,1,3,29,1,0,3,7,hard-moderate
34,2,1,3,66,1,0,3,51,2,1,3,7,hard-moderate
49,1,1,3,43,2,1,3,58,2,1,3,7,hard-moderate
34,1,1,3,29,1,1,3,42,1,0,3,7,hard-moderate
33,1,0,3,33,1,1,3,66,2,0,3,7,hard-moderate
68,2,1,3,59,2,0,3,41,2,0,3,7,hard-moderate
59,1,0,3,69,2,0,3,50,2,1,3,7,hard-moderate
58,1,1,3,29,2,1,3,38,2,0,3,7,hard-moderate
43,2,0,3,50,2,0,3,31,1,1,3,7,hard-moderate
35,2,0,3,56,2,0,3,68,1,1,3,7,hard-moderate
67,1,1,3,62,2,0,3,58,2,0,3,7,hard-moderate
44,2,0,3,38,2,1,3,34,1,1,3,7,hard-moderate
35,1,1,3,63,2,0,3,43,2,1,3,7,hard-moderate
63,2,1,3,59,1,1,3,42,1,0,3,7,hard-moderate
41,2,0,3,46,1,1,3,65,2,1,3,7,hard-moderate
70,2,0,3,57,2,0,3,52,2,1,3,7,hard-moderate
59,2,1,3,26,1,1,3,70,1,0,3,7,hard-moderate
33,2,0,3,51,2,1,3,27,2,1,3,7,hard-moderate
33,2,0,3,38,2,0,3,60,2,0,3,7,hard-moderate
58,2,0,3,62,2,0,3,67,2,1,3,7,hard-moderate
64,2,1,3,28,2,1,3,45,2,0,3,7,hard-moderate
32,2,0,3,58,2,1,3,49,1,0,3,7,hard-moderate
27,2,0,3,39,1,1,3,28,2,0,3,7,hard-moderate
51,1,0,3,66,1,1,3,25,1,0,3,7,hard-moderate
68,2,1,3,45,2,0,3,54,2,0,3,7,hard-moderate
63,1,1,3,52,2,0,3,53,1,0,3,7,hard-moderate
40,1,1,3,44,2,1,3,38,2,1,3,7,hard-moderate
65,1,0,3,47,2,0,3,31,1,0,3,7,hard-moderate
25,2,0,3,46,1,1,3,59,1,0,3,7,hard-moderate
32,2,0,3,47,1,1,3,60,2,0,3,7,hard-moderate
61,2,0,3,37,1,1,3,59,2,1,3,7,hard-moderate
60,1,0,3,47,1,0,3,33,1,0,3,7,hard-moderate
68,2,0,3,25,1,0,3,68,2,1,3,7,hard-moderate
39,1,0,3,29,2,1,3,35,1,0,3,7,hard-moderate
53,1,0,3,59,1,0,3,43,1,0,3,7,hard-moderate
29,1,1,3,58,2,0,3,59,1,0,3,7,hard-moderate
36,2,1,3,28,2,1,3,38,1,1,3,7,hard-moderate
28,1,1,3,33,2,1,3,48,1,1,3,7,hard-moderate
43,1,1,3,51,2,1,3,28,2,1,3,7,hard-moderate
36,2,1,3,57,2,0,3,40,2,0,3,7,hard-moderate
27,1,0,3,34,1,1,3,61,2,1,3,7,hard-moderate
63,1,0,3,64,1,1,3,38,2,0,3,7,hard-moderate
32,2,0,3,46,2,0,3,25,1,0,3,8,hard-high
50,2,0,3,38,2,0,3,30,1,0,3,8,hard-high
43,2,0,3,49,1,0,3,33,1,0,3,8,hard-high
30,1,0,3,35,1,0,3,50,2,0,3,8,hard-high
31,1,0,3,43,1,0,3,24,1,0,3,8,hard-high
26,1,0,3,32,1,0,3,20,1,0,3,8,hard-high
34,1,0,3,59,2,0,3,49,2,0,3,8,hard-high
34,2,0,3,24,1,0,3,21,2,0,3,8,hard-high
38,2,0,3,54,2,0,3,60,2,0,3,8,hard-high
49,2,0,3,26,1,0,3,46,2,0,3,8,hard-high
45,1,0,3,21,2,0,3,48,1,0,3,8,hard-high
60,2,0,3,56,1,0,3,25,1,0,3,8,hard-high
47,2,0,3,33,1,0,3,56,1,0,3,8,hard-high
58,1,0,3,42,2,0,3,38,1,0,3,8,hard-high
50,2,0,3,39,1,0,3,33,1,0,3,8,hard-high
39,2,0,3,40,1,0,3,45,1,0,3,8,hard-high
53,2,0,3,55,2,0,3,22,2,0,3,8,hard-high
39,1,0,3,22,2,0,3,59,2,0,3,8,hard-high
43,2,0,3,53,1,0,3,60,2,0,3,8,hard-high
51,1,0,3,42,2,0,3,59,2,0,3,8,hard-high
33,1,0,3,45,2,0,3,31,1,0,3,8,hard-high
59,2,0,3,56,2,0,3,27,2,0,3,8,hard-high
59,1,0,3,33,2,0,3,24,1,0,3,8,hard-high
35,1,0,3,34,1,0,3,56,2,0,3,8,hard-high
21,1,0,3,59,1,0,3,23,2,0,3,8,hard-high
35,2,0,3,45,2,0,3,33,2,0,3,8,hard-high
47,2,0,3,45,2,0,3,42,2,0,3,8,hard-high
25,2,0,3,40,1,0,3,45,2,0,3,8,hard-high
25,2,0,3,40,2,0,3,55,2,0,3,8,hard-high
44,1,0,3,43,1,0,3,33,1,0,3,8,hard-high
50,1,0,3,38,1,0,3,50,2,0,3,8,hard-high
53,2,0,3,23,2,0,3,29,1,0,3,8,hard-high
32,2,0,3,21,1,0,3,50,1,0,3,8,hard-high
24,2,0,3,22,2,0,3,57,1,0,3,8,hard-high
39,2,0,3,22,1,0,3,50,2,0,3,8,hard-high
29,2,0,3,51,1,0,3,40,2,0,3,8,hard-high
53,1,0,3,34,1,0,3,50,1,0,3,8,hard-high
51,1,0,3,24,1,0,3,43,2,0,3,8,hard-high
20,1,0,3,26,1,0,3,28,2,0,3,8,hard-high
52,2,0,3,37,1,0,3,31,1,0,3,8,hard-high
36,1,0,3,26,1,0,3,50,1,0,3,8,hard-high
41,1,0,3,31,1,0,3,53,2,0,3,8,hard-high
42,2,0,3,39,1,0,3,29,1,0,3,8,hard-high
43,1,0,3,53,2,0,3,31,1,0,3,8,hard-high
42,1,0,3,39,2,0,3,22,2,0,3,8,hard-high
32,1,0,3,50,2,0,3,25,1,0,3,8,hard-high
35,1,0,3,52,2,0,3,52,1,0,3,8,hard-high
37,2,0,3,33,1,0,3,44,1,0,3,8,hard-high
45,2,0,3,53,2,0,3,31,1,0,3,8,hard-high
34,2,0,3,44,2,0,3,27,2,0,3,8,hard-high
21,2,0,3,54,2,0,3,60,2,0,3,8,hard-high
58,1,0,3,26,1,0,3,21,1,0,3,8,hard-high
20,1,0,3,48,1,0,3,37,1,0,3,8,hard-high
46,2,0,3,53,1,0,3,30,1,0,3,8,hard-high
43,1,0,3,52,1,0,3,60,2,0,3,8,hard-high
27,2,0,3,57,2,0,3,51,2,0,3,8,hard-high
60,1,0,3,34,1,0,3,60,1,0,3,8,hard-high
31,2,0,3,60,2,0,3,53,1,0,3,8,hard-high
49,1,0,3,41,1,0,3,25,1,0,3,8,hard-high
59,1,0,3,40,1,0,3,60,1,0,3,8,hard-high
28,1,0,3,25,1,0,3,24,2,0,3,8,hard-high
57,1,0,3,31,2,0,3,33,1,0,3,8,hard-high
21,1,0,3,44,1,0,3,27,2,0,3,8,hard-high
26,1,0,3,44,1,0,3,20,2,0,3,8,hard-high
59,1,0,3,30,2,0,3,24,2,0,3,8,hard-high
21,2,0,3,35,2,0,3,29,1,0,3,8,hard-high
26,2,0,3,53,1,0,3,34,2,0,3,8,hard-high
32,1,0,3,20,1,0,3,32,2,0,3,8,hard-high
20,1,0,3,25,2,0,3,36,1,0,3,8,hard-high
55,2,0,3,47,1,0,3,53,1,0,3,8,hard-high
50,1,0,3,57,1,0,3,57,1,0,3,8,hard-high
32,2,0,3,42,2,0,3,21,2,0,3,8,hard-high
27,2,0,3,52,2,0,3,48,1,0,3,8,hard-high
46,1,0,3,57,1,0,3,28,1,0,3,8,hard-high
51,2,0,3,39,1,0,3,55,2,0,3,8,hard-high
36,1,0,3,45,1,0,3,25,2,0,3,8,hard-high
37,2,0,3,24,1,0,3,45,2,0,3,8,hard-high
23,1,0,3,26,2,0,3,37,1,0,3,8,hard-high
27,2,0,3,42,2,0,3,43,2,0,3,8,hard-high
58,2,0,3,43,1,0,3,51,1,0,3,8,hard-high
27,1,0,3,47,1,0,3,27,2,0,3,8,hard-high
59,1,0,3,56,1,0,3,51,2,0,3,8,hard-high
30,1,0,3,43,2,0,3,36,1,0,3,8,hard-high
48,1,0,3,21,2,0,3,32,2,0,3,8,hard-high
39,2,0,3,28,2,0,3,24,2,0,3,8,hard-high
26,1,0,3,31,1,0,3,60,2,0,3,8,hard-high
33,2,0,3,21,1,0,3,21,1,0,3,8,hard-high
23,1,0,3,39,1,0,3,26,2,0,3,8,hard-high
51,1,0,3,41,1,0,3,45,1,0,3,8,hard-high
53,2,0,3,39,1,0,3,47,1,0,3,8,hard-high
28,2,0,3,52,2,0,3,25,1,0,3,8,hard-high
28,1,0,3,30,2,0,3,47,2,0,3,8,hard-high
47,2,0,3,51,1,0,3,27,1,0,3,8,hard-high
25,1,0,3,58,2,0,3,20,2,0,3,8,hard-high
57,1,0,3,55,2,0,3,27,1,0,3,8,hard-high
30,1,0,3,38,1,0,3,39,2,0,3,8,hard-high
37,1,0,3,35,1,0,3,57,2,0,3,8,hard-high
55,2,0,3,25,2,0,3,25,2,0,3,8,hard-high
46,2,0,3,34,1,0,3,23,1,0,3,8,hard-high
39,2,0,3,50,1,0,3,52,1,0,3,8,hard-high
40,1,0,3,46,1,0,3,28,2,0,3,8,hard-high
54,2,0,3,59,1,0,3,32,1,0,3,8,hard-high
53,1,0,3,33,2,0,3,29,1,0,3,8,hard-high
39,1,0,3,33,1,0,3,39,2,0,3,8,hard-high
34,1,0,3,40,2,0,3,52,2,0,3,8,hard-high
44,2,0,3,35,1,0,3,57,2,0,3,8,hard-high
44,1,0,3,43,1,0,3,24,2,0,3,8,hard-high
23,2,0,3,58,1,0,3,60,2,0,3,8,hard-high
23,2,0,3,54,1,0,3,41,2,0,3,8,hard-high
25,2,0,3,27,1,0,3,53,1,0,3,8,hard-high
39,2,0,3,35,2,0,3,29,2,0,3,8,hard-high
39,1,0,3,46,2,0,3,59,2,0,3,8,hard-high
47,1,0,3,36,2,0,3,23,2,0,3,8,hard-high
29,2,0,3,60,1,0,3,28,1,0,3,8,hard-high
26,1,0,3,26,1,0,3,34,1,0,3,8,hard-high
20,1,0,3,51,2,0,3,50,2,0,3,8,hard-high
27,1,0,3,28,1,0,3,48,1,0,3,8,hard-high
59,2,0,3,46,2,0,3,59,2,0,3,8,hard-high
22,1,0,3,43,2,0,3,48,1,0,3,8,hard-high
49,1,0,3,33,1,0,3,28,2,0,3,8,hard-high
35,2,0,3,29,2,0,3,23,1,0,3,8,hard-high
20,1,0,3,41,1,0,3,31,2,0,3,8,hard-high
43,2,0,3,20,2,0,3,23,2,0,3,8,hard-high
51,1,0,3,23,1,0,3,28,2,0,3,8,hard-high
45,1,0,3,35,1,0,3,39,2,0,3,8,hard-high
52,2,0,3,35,2,0,3,37,2,0,3,8,hard-high
28,1,0,3,53,2,0,3,30,2,0,3,8,hard-high
55,1,0,3,28,2,0,3,34,2,0,3,8,hard-high
24,2,0,3,47,2,0,3,36,1,0,3,8,hard-high
35,1,0,3,36,2,0,3,42,1,0,3,8,hard-high
54,2,0,3,36,1,0,3,23,1,0,3,8,hard-high
33,1,0,3,25,1,0,3,26,2,0,3,8,hard-high
28,1,0,3,25,1,0,3,50,1,0,3,8,hard-high
34,2,0,3,34,1,0,3,34,1,0,3,8,hard-high
53,2,0,3,49,2,0,3,43,2,0,3,8,hard-high
45,2,0,3,23,2,0,3,33,2,0,3,8,hard-high
59,2,0,3,44,1,0,3,38,1,0,3,8,hard-high
42,1,0,3,31,1,0,3,33,2,0,3,8,hard-high
58,1,0,3,20,1,0,3,56,2,0,3,8,hard-high
48,1,0,3,24,2,0,3,48,1,0,3,8,hard-high
24,1,0,3,45,1,0,3,35,1,0,3,8,hard-high
58,1,0,3,58,2,0,3,28,1,0,3,8,hard-high
39,2,0,3,33,1,0,3,40,2,0,3,8,hard-high
36,1,0,3,26,1,0,3,50,1,0,3,8,hard-high
21,2,0,3,45,2,0,3,35,1,0,3,8,hard-high
20,1,0,3,54,2,0,3,41,2,0,3,8,hard-high
21,2,0,3,48,2,0,3,55,1,0,3,8,hard-high
35,2,0,3,58,2,0,3,49,2,0,3,8,hard-high
46,2,0,3,33,1,0,3,38,2,0,3,8,hard-high
33,2,0,3,28,2,0,3,20,1,0,3,8,hard-high
55,1,0,3,51,2,0,3,37,2,0,3,8,hard-high
38,1,0,3,22,2,0,3,50,2,0,3,8,hard-high
37,2,0,3,55,2,0,3,26,2,0,3,8,hard-high
42,2,0,3,22,2,0,3,25,1,0,3,8,hard-high
58,2,0,3,22,2,0,3,34,1,0,3,8,hard-high
42,2,0,3,26,2,0,3,45,2,0,3,8,hard-high
56,1,0,3,50,2,0,3,31,2,0,3,8,hard-high
29,2,0,3,56,1,0,3,58,1,0,3,8,hard-high
41,1,0,3,35,1,0,3,44,2,0,3,8,hard-high
58,2,0,3,41,1,0,3,22,1,0,3,8,hard-high
29,2,0,3,29,1,0,3,20,2,0,3,8,hard-high
56,1,0,3,51,1,0,3,33,1,0,3,8,hard-high
57,2,0,3,23,1,0,3,30,2,0,3,8,hard-high
38,1,0,3,41,2,0,3,25,1,0,3,8,hard-high
24,2,0,3,34,2,0,3,25,2,0,3,8,hard-high
58,2,0,3,32,1,0,3,37,2,0,3,8,hard-high
43,1,0,3,20,2,0,3,38,1,0,3,8,hard-high
37,2,0,3,35,1,0,3,38,2,0,3,8,hard-high
34,1,0,3,43,1,0,3,28,1,0,3,8,hard-high
48,2,0,3,39,1,0,3,30,1,0,3,8,hard-high
33,2,0,3,43,1,0,3,33,1,0,3,8,hard-high
42,2,0,3,22,2,0,3,22,1,0,3,8,hard-high
54,1,0,3,50,2,0,3,27,1,0,3,8,hard-high
20,2,0,3,56,1,0,3,34,2,0,3,8,hard-high
26,2,0,3,35,2,0,3,47,2,0,3,8,hard-high
58,1,0,3,53,2,0,3,42,2,0,3,8,hard-high
49,1,0,3,38,2,0,3,40,2,0,3,8,hard-high
45,2,0,3,36,2,0,3,22,2,0,3,8,hard-high
47,2,0,3,59,1,0,3,25,2,0,3,8,hard-high
48,2,0,3,40,1,0,3,22,1,0,3,8,hard-high
26,2,0,3,34,1,0,3,31,2,0,3,8,hard-high
59,1,0,3,22,1,0,3,20,1,0,3,8,hard-high
38,2,0,3,26,1,0,3,52,1,0,3,8,hard-high
59,1,0,3,24,1,0,3,29,2,0,3,8,hard-high
44,2,0,3,43,2,0,3,40,1,0,3,8,hard-high
49,2,0,3,55,1,0,3,35,2,0,3,8,hard-high
35,2,0,3,34,1,0,3,20,2,0,3,8,hard-high
47,2,0,3,38,1,0,3,40,1,0,3,8,hard-high
39,1,0,3,24,2,0,3,47,2,0,3,8,hard-high
55,1,0,3,30,2,0,3,58,2,0,3,8,hard-high
53,2,0,3,38,2,0,3,20,2,0,3,8,hard-high
23,2,0,3,37,2,0,3,22,2,0,3,8,hard-high
58,2,0,3,41,1,0,3,24,2,0,3,8,hard-high
55,2,0,3,46,1,0,3,35,2,0,3,8,hard-high
23,1,0,3,52,1,0,3,30,2,0,3,8,hard-high
59,2,0,3,54,1,0,3,50,1,0,3,8,hard-high
32,1,0,3,40,1,0,3,48,2,0,3,8,hard-high
34,2,0,3,39,1,0,3,51,2,0,3,8,hard-high
59,2,0,3,46,1,0,3,26,1,0,3,8,hard-high
59,1,0,3,57,1,0,3,30,1,0,3,8,hard-high
52,2,0,3,48,2,0,3,24,1,0,3,8,hard-high
52,2,0,3,57,2,0,3,31,2,0,3,8,hard-high
54,1,0,3,52,2,0,3,53,1,0,3,8,hard-high
30,1,0,3,37,1,0,3,23,2,0,3,8,hard-high
43,2,0,3,42,2,0,3,46,1,0,3,8,hard-high
25,2,0,3,60,1,0,3,32,2,0,3,8,hard-high
35,1,0,3,23,2,0,3,33,2,0,3,8,hard-high
22,2,0,3,25,1,0,3,31,1,0,3,8,hard-high
32,1,0,3,44,2,0,3,35,1,0,3,8,hard-high
29,1,0,3,52,2,0,3,26,2,0,3,8,hard-high
45,1,0,3,22,2,0,3,51,1,0,3,8,hard-high
52,2,0,3,27,2,0,3,47,2,0,3,8,hard-high
41,1,0,3,26,2,0,3,58,1,0,3,8,hard-high
46,1,0,3,41,2,0,3,28,1,0,3,8,hard-high
28,1,0,3,21,1,0,3,60,2,0,3,8,hard-high
55,1,0,3,54,2,0,3,48,2,0,3,8,hard-high
46,1,0,3,25,2,0,3,29,2,0,3,8,hard-high
25,1,0,3,51,2,0,3,22,2,0,3,8,hard-high
48,2,0,3,43,1,0,3,23,1,0,3,8,hard-high
51,1,0,3,36,2,0,3,39,2,0,3,8,hard-high
46,1,0,3,54,2,0,3,60,2,0,3,8,hard-high
56,1,0,3,43,1,0,3,50,1,0,3,8,hard-high
55,1,0,3,28,1,0,3,21,2,0,3,8,hard-high
20,1,0,3,24,2,0,3,21,1,0,3,8,hard-high
56,2,0,3,60,1,0,3,35,2,0,3,8,hard-high
34,1,0,3,38,2,0,3,38,1,0,3,8,hard-high
33,2,0,3,39,1,0,3,42,2,0,3,8,hard-high
41,2,0,3,39,2,0,3,31,2,0,3,8,hard-high
40,2,0,3,23,1,0,3,38,1,0,3,8,hard-high
44,1,0,3,53,1,0,3,52,2,0,3,8,hard-high
44,1,0,3,47,1,0,3,29,2,0,3,8,hard-high
36,2,0,3,26,1,0,3,47,1,0,3,8,hard-high
28,2,0,3,26,1,0,3,42,1,0,3,8,hard-high
55,1,0,3,38,2,0,3,29,2,0,3,8,hard-high
60,2,0,3,22,2,0,3,58,2,0,3,8,hard-high
41,2,0,3,43,2,0,3,39,2,0,3,8,hard-high
23,2,0,3,44,1,0,3,39,1,0,3,8,hard-high
42,1,0,3,35,2,0,3,57,1,0,3,8,hard-high
34,2,0,3,38,2,0,3,42,2,0,3,8,hard-high
34,2,0,3,49,2,0,3,41,1,0,3,8,hard-high
24,1,0,3,33,1,0,3,45,1,0,3,8,hard-high
41,1,0,3,54,1,0,3,51,1,0,3,8,hard-high
54,2,0,3,25,2,0,3,24,1,0,3,8,hard-high
50,1,0,3,21,2,0,3,55,2,0,3,8,hard-high
60,1,0,3,59,1,0,3,21,2,0,3,8,hard-high
20,2,0,3,50,1,0,3,34,2,0,3,8,hard-high
40,2,0,3,41,1,0,3,56,1,0,3,8,hard-high
36,1,0,3,31,1,0,3,38,2,0,3,8,hard-high
21,1,0,3,43,2,0,3,38,2,0,3,8,hard-high
37,2,0,3,33,1,0,3,44,1,0,3,8,hard-high
29,2,0,3,48,1,0,3,55,2,0,3,8,hard-high
